TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
TXRX3;9,00;;-1.742,43;-0,11;0,16;29,51;14,06;-0,01;1,28;10,84;10,11;;0,18;-0,20;-0,33;0,40;-0,01;-0,01;-100,45;-1,38;2,38;0,88;20,12;;900,00;-78,32;-0,01;17,44;21.909.835,92
TXRX4;3,14;;-607,92;-0,04;0,06;29,51;14,06;-0,01;0,45;10,84;10,11;;0,06;-0,07;-0,12;0,40;-0,01;-0,01;-100,45;-1,38;2,38;0,88;20,12;;11.951,14;-78,32;-0,01;6,09;21.909.835,92
UCAS3;2,82;6,44;7,09;0,97;0,58;34,37;6,46;11,16;12,24;9,81;-2,39;-0,19;0,79;9,22;-0,97;1,19;13,70;8,25;6,03;0,60;0,40;0,74;9,24;;75.174,48;2,91;0,40;-0,38;185.702.682,84
UGPA3;18,00;0,56;12,46;1,69;0,59;5,33;2,43;1,13;5,80;8,32;2,53;0,74;0,14;2,78;-1,10;1,87;13,54;4,76;11,85;0,35;0,63;4,22;12,42;0,46;148.088.025,07;10,66;1,44;0,33;20.029.069.066,36
UNIP3;72,00;16,59;6,61;2,92;1,24;42,10;29,41;16,30;3,66;3,70;0,01;0,01;1,08;5,39;-2,18;2,14;44,27;18,75;34,14;0,42;0,57;1,15;19,21;30,20;973.044,00;24,62;10,90;-0,14;7.532.064.567,98
UNIP5;81,50;16,20;7,48;3,31;1,40;42,10;29,41;16,30;4,14;3,70;0,01;0,01;1,22;6,10;-2,46;2,14;44,27;18,75;34,14;0,42;0,57;1,15;19,21;30,20;19.524,05;24,62;10,90;-0,16;7.532.064.567,98
UNIP6;73,50;17,87;6,74;2,99;1,26;42,10;29,41;16,30;3,74;3,70;0,01;0,01;1,10;5,50;-2,22;2,14;44,27;18,75;34,14;0,42;0,57;1,15;19,21;30,20;16.282.867,00;24,62;10,90;-0,14;7.532.064.567,98
USIM3;7,34;4,07;9,50;0,39;0,23;15,21;5,89;3,04;4,90;5,01;0,15;0,01;0,29;0,61;-0,46;3,90;4,10;2,41;3,28;0,59;0,34;0,79;24,78;32,96;2.418.477,45;18,87;0,77;-0,11;9.131.042.935,68
USIM5;7,29;4,51;9,44;0,39;0,23;15,21;5,89;3,04;4,87;5,01;0,15;0,01;0,29;0,61;-0,46;3,90;4,10;2,41;3,28;0,59;0,34;0,79;24,78;32,96;83.082.097,14;18,87;0,77;-0,11;9.131.042.935,68
USIM6;14,80;2,22;19,15;0,78;0,46;15,21;5,89;3,04;9,88;5,01;0,15;0,01;0,58;1,23;-0,93;3,90;4,10;2,41;3,28;0,59;0,34;0,79;24,78;32,96;2.945,00;18,87;0,77;-0,21;9.131.042.935,68
VALE3;67,20;8,47;3,70;1,61;0,69;41,14;32,52;38,57;4,39;4,98;0,60;0,22;1,43;39,21;-0,82;1,12;43,44;18,53;23,96;0,43;0,56;0,48;15,85;36,13;2.095.812.051,86;41,79;18,15;-0,13;304.431.238.390,60
VAMO3;14,74;1,89;21,11;3,98;0,84;42,39;32,87;12,67;8,14;11,97;3,84;1,87;2,67;8,52;-1,18;1,51;18,83;3,96;13,36;0,21;0,79;0,31;64,03;54,74;74.200.003,10;3,71;0,70;0,36;15.104.112.098,10
VBBR3;17,76;4,16;16,00;1,63;0,51;3,64;1,87;0,71;6,09;9,42;3,37;0,90;0,11;1,57;-1,11;2,57;10,19;3,21;10,53;0,32;0,68;4,53;16,50;2,35;250.743.796,83;10,90;1,11;-0,36;20.538.950.000,00
VIIA3;2,56;;-6,23;0,81;0,12;31,36;3,40;-2,13;3,90;11,68;7,80;1,61;0,13;-1,12;-0,21;0,80;-12,97;-1,92;0,78;0,15;0,85;0,90;3,76;;138.106.802,97;3,17;-0,41;-0,14;4.075.999.786,95
VITT3;11,37;2,90;11,08;2,77;1,69;39,16;21,10;17,41;9,14;10,56;1,41;0,43;1,93;4,32;-5,08;2,43;24,99;15,29;17,61;0,61;0,38;0,88;;;3.082.157,55;4,11;1,03;0,34;1.627.898.837,66
VIVA3;28,29;1,28;18,90;3,95;2,32;69,27;20,03;18,63;17,58;17,30;-0,18;-0,04;3,52;6,47;-5,57;2,59;20,89;12,27;18,68;0,59;0,41;0,66;;;55.329.432,17;7,16;1,50;4,95;6.644.243.241,97
VIVR3;3,46;;-2,61;2,44;0,23;29,41;-49,76;-24,54;-1,29;-1,25;0,04;-0,08;0,64;2,84;-0,51;1,18;-93,31;-8,95;-125,02;0,10;0,90;0,36;83,05;;2.474.877,59;1,42;-1,32;0,05;81.235.433,54
VIVT3;43,63;5,56;17,43;1,06;0,60;42,96;13,84;8,43;10,61;12,64;2,02;0,20;1,47;-26,98;-0,72;0,89;6,05;3,42;6,88;0,56;0,44;0,41;2,14;-2,01;110.380.710,69;41,34;2,50;-0,56;72.647.522.442,77
VIVT4;45,34;;18,12;1,10;0,62;42,96;13,84;8,43;11,03;12,64;2,02;0,20;1,53;-28,04;-0,75;0,89;6,05;3,42;6,88;0,56;0,44;0,41;2,14;-2,01;;41,34;2,50;-0,58;72.647.522.442,77
VLID3;14,98;2,96;12,02;0,96;0,45;39,56;18,80;5,58;3,57;5,16;1,60;0,43;0,67;1,87;-0,93;1,89;7,98;3,75;13,26;0,47;0,52;0,67;3,60;29,80;5.847.583,66;15,63;1,25;0,10;1.222.635.442,50
VSPT3;4,99;;-0,30;0,37;0,11;1,81;-49,98;-72,56;-0,44;-0,93;-0,49;0,41;0,22;-2,80;-0,13;0,79;-122,98;-35,89;-67,96;0,29;0,71;0,49;7,49;;;13,40;-16,48;0,00;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;1,81;-49,98;-72,56;0,00;-0,93;-0,49;0,41;0,00;0,00;0,00;0,79;-122,98;-35,89;-67,96;0,29;0,71;0,49;7,49;;;13,40;-16,48;0,00;712.610.842,16
VSTE3;16,45;0,70;15,43;1,83;1,14;63,44;20,55;11,01;8,27;9,35;1,08;0,24;1,70;9,14;-1,70;1,62;11,83;7,39;10,53;0,62;0,38;0,67;-3,13;-22,07;380.659,90;9,01;1,07;-0,14;1.865.872.899,80
VULC3;17,50;3,45;8,61;2,40;1,58;37,82;17,96;18,99;9,11;9,28;0,21;0,06;1,64;3,75;-4,51;2,87;27,85;18,40;19,88;0,66;0,34;0,97;14,97;21,47;10.351.927,86;7,29;2,03;0,21;4.283.860.970,48
VVAR11;14,58;;-35,47;4,60;0,68;31,36;3,40;-2,13;22,22;11,68;7,80;1,61;0,76;-6,35;-1,22;0,80;-12,97;-1,92;0,78;0,15;0,85;0,90;3,76;;;3,17;-0,41;-0,82;4.075.999.786,95
VVAR4;95,68;;-232,78;30,20;4,46;31,36;3,40;-2,13;145,79;11,68;7,80;1,61;4,96;-41,67;-7,97;0,80;-12,97;-1,92;0,78;0,15;0,85;0,90;3,76;;;3,17;-0,41;-5,40;4.075.999.786,95
VVEO3;19,19;1,44;27,51;2,37;0,61;15,87;5,65;2,07;10,07;14,09;4,04;0,95;0,57;2,26;-1,41;1,92;8,61;2,23;8,98;0,26;0,74;1,08;;;2.247.217,72;8,10;0,70;-0,49;5.476.401.110,40
WEGE3;37,81;1,46;34,72;10,67;5,49;30,38;17,84;14,85;28,90;28,52;-0,40;-0,15;5,16;17,53;-18,10;1,82;30,74;15,81;24,36;0,51;0,47;1,06;25,71;31,96;242.124.629,38;3,54;1,09;1,62;158.826.513.044,32
WEST3;1,16;;-2,21;0,43;0,32;42,02;-35,21;-24,37;-1,53;-0,11;1,44;-0,41;0,54;0,74;-0,84;3,51;-19,57;-14,61;-27,66;0,75;0,25;0,60;367,94;;152.608,41;2,68;-0,52;-0,03;129.173.074,29
WHRL3;4,61;4,06;19,11;3,02;0,81;16,17;6,76;3,38;9,56;8,59;-1,07;-0,34;0,65;20,50;-2,70;1,06;15,83;4,23;18,48;0,27;0,73;1,25;12,32;-3,61;7.028,21;1,52;0,24;-0,33;7.000.657.856,74
WHRL4;4,59;4,48;19,02;3,01;0,81;16,17;6,76;3,38;9,52;8,59;-1,07;-0,34;0,64;20,41;-2,69;1,06;15,83;4,23;18,48;0,27;0,73;1,25;12,32;-3,61;20.701,93;1,52;0,24;-0,32;7.000.657.856,74
WIZC3;6,07;7,33;8,58;2,48;0,42;57,99;36,42;11,37;2,68;2,98;0,31;0,29;0,98;24,97;-0,53;1,09;28,86;4,92;21,99;0,17;0,59;0,43;12,37;-6,64;3.383.229,38;2,45;0,71;-0,28;967.439.056,10
WLMM3;19,60;5,83;5,82;1,11;0,82;13,10;7,72;5,71;4,31;4,81;0,07;0,02;0,33;2,11;-1,97;3,03;18,99;14,13;15,42;0,74;0,26;2,47;32,16;;10.010,00;17,72;3,37;0,25;785.163.952,00
WLMM4;23,20;5,42;6,89;1,31;0,97;13,10;7,72;5,71;5,10;4,81;0,07;0,02;0,39;2,49;-2,34;3,03;18,99;14,13;15,42;0,74;0,26;2,47;32,16;;32.997,17;17,72;3,37;0,29;785.163.952,00
YDUQ3;16,89;;359,09;1,68;0,55;57,39;15,09;0,31;7,38;13,28;5,93;1,35;1,11;5,05;-0,73;1,74;0,47;0,15;7,87;0,32;0,67;0,49;6,20;-49,08;79.931.767,28;10,03;0,05;-3,89;5.201.965.362,33
ZAMP3;4,72;;-16,33;0,91;0,32;64,65;2,54;-2,13;13,73;20,42;6,78;0,45;0,35;14,60;-0,42;1,11;-5,57;-1,97;3,13;0,35;0,65;0,92;15,36;;8.769.392,62;5,19;-0,29;0,37;1.291.417.046,43
